provider,case_id,ticker,fiscal_year,fiscal_quarter,asset_type,discovery_status,raw_download_allowed,license_config_ref,training_allowed,notes
aiera,vz_2025_q3,VZ,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,vz_2025_q3,VZ,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,vz_2025_q3,VZ,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,vz_2025_q3,VZ,2025,Q3,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,vz_2025_q2,VZ,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,vz_2025_q2,VZ,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,vz_2025_q2,VZ,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,vz_2025_q2,VZ,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,vz_2025_q2,VZ,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,vz_2025_q2,VZ,2025,Q2,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,vz_2025_q1,VZ,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,vz_2025_q1,VZ,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,vz_2025_q1,VZ,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,vz_2025_q1,VZ,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,vz_2025_q1,VZ,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,vz_2025_q1,VZ,2025,Q1,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,vz_2024_q4,VZ,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,vz_2024_q4,VZ,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,vz_2024_q4,VZ,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,vz_2024_q4,VZ,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,vz_2024_q4,VZ,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,vz_2024_q4,VZ,2024,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,jpm_2025_q4,JPM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,jpm_2025_q4,JPM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,jpm_2025_q4,JPM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,jpm_2025_q4,JPM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,jpm_2025_q4,JPM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,jpm_2025_q4,JPM,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,jpm_2025_q3,JPM,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,jpm_2025_q3,JPM,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,jpm_2025_q3,JPM,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,jpm_2025_q3,JPM,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,jpm_2025_q3,JPM,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,jpm_2025_q3,JPM,2025,Q3,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,jpm_2025_q2,JPM,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,jpm_2025_q2,JPM,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,jpm_2025_q2,JPM,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,jpm_2025_q2,JPM,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,jpm_2025_q2,JPM,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,jpm_2025_q2,JPM,2025,Q2,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,jpm_2025_q1,JPM,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,jpm_2025_q1,JPM,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,jpm_2025_q1,JPM,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,jpm_2025_q1,JPM,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,jpm_2025_q1,JPM,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,jpm_2025_q1,JPM,2025,Q1,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,bac_2025_q4,BAC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,bac_2025_q4,BAC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,bac_2025_q4,BAC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,bac_2025_q4,BAC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,bac_2025_q4,BAC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,bac_2025_q4,BAC,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,cat_2025_q4,CAT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,cat_2025_q4,CAT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,cat_2025_q4,CAT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,cat_2025_q4,CAT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,cat_2025_q4,CAT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,cat_2025_q4,CAT,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,cat_2025_q3,CAT,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,cat_2025_q3,CAT,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,cat_2025_q3,CAT,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,cat_2025_q3,CAT,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,cat_2025_q3,CAT,2025,Q3,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,cat_2025_q3,CAT,2025,Q3,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,cat_2025_q2,CAT,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,cat_2025_q2,CAT,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,cat_2025_q2,CAT,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,cat_2025_q2,CAT,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,cat_2025_q2,CAT,2025,Q2,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,cat_2025_q2,CAT,2025,Q2,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,cat_2025_q1,CAT,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,cat_2025_q1,CAT,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,cat_2025_q1,CAT,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,cat_2025_q1,CAT,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,cat_2025_q1,CAT,2025,Q1,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,cat_2025_q1,CAT,2025,Q1,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,cat_2024_q4,CAT,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,cat_2024_q4,CAT,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,cat_2024_q4,CAT,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,cat_2024_q4,CAT,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,cat_2024_q4,CAT,2024,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,cat_2024_q4,CAT,2024,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,f_2025_q4,F,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,f_2025_q4,F,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,f_2025_q4,F,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,f_2025_q4,F,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,f_2025_q4,F,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,f_2025_q4,F,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,dow_2025_q4,DOW,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,dow_2025_q4,DOW,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,dow_2025_q4,DOW,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,dow_2025_q4,DOW,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,dow_2025_q4,DOW,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,dow_2025_q4,DOW,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,lyb_2025_q4,LYB,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,lyb_2025_q4,LYB,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,lyb_2025_q4,LYB,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,lyb_2025_q4,LYB,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,lyb_2025_q4,LYB,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,lyb_2025_q4,LYB,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,rf_2025_q4,RF,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,rf_2025_q4,RF,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,rf_2025_q4,RF,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,rf_2025_q4,RF,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,rf_2025_q4,RF,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,rf_2025_q4,RF,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,oc_2025_q4,OC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,oc_2025_q4,OC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,oc_2025_q4,OC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,oc_2025_q4,OC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,oc_2025_q4,OC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,oc_2025_q4,OC,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,hig_2025_q4,HIG,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,hig_2025_q4,HIG,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,hig_2025_q4,HIG,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,hig_2025_q4,HIG,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,hig_2025_q4,HIG,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,hig_2025_q4,HIG,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,omc_2025_q4,OMC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,omc_2025_q4,OMC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
