start,end,sentiment_score,rolling_mean_5,rolling_std_5,tone_change_z,is_change,text
453.462,519.231,0.9963359832763672,0.5881989359855652,0.7738639168115341,0.5274015733572435,False,"And we really see that second group is a tremendous opportunity because they're clearly well- qualified. They have everything they need to do to get to Netflix. They know what the service is. They found titles that they want to watch. And so now, our job is really to better translate that viewing and the value that those consumers are getting into revenue. And the principal way we've got of going after that is asking our members to pay a bit more to share the service with folks outside their home. So if you've got a sister, let's say, that's living in a different city, you want to share Netflix with her, that's great. We're not trying to shut down that sharing, but we're going to ask you to pay a bit more to be able to share with her and so that she gets the benefit and the value of the service, but we also get the revenue associated with that viewing."
519.231,557.693,0.9915675520896912,0.5887475848197937,0.774148675056419,0.5203392839760921,False,"So maybe let's follow up on that a little bit more, Greg. We'll come back to some of the more recent trends in a moment. But I guess, when we think about account sharing, and just curious about the early testing that you're doing when you think about Chile and Costa Rica and Peru, I guess now, it's pretty clear to see why it's the right time to do this in a bigger way, but how do you think about rolling that out in the U.S.? And what will the implementation actually look like?"
557.693,614.231,0.9868409633636475,0.9778265357017517,0.028126484475881806,0.32049606731426167,False,"Yes. I mean first, it's important to note that we're trying to find a balanced approach here, and we're trying to basically come up with a model that supports a customer-centric approach. It still puts members in charge, it supports member choice, that delivers great entertainment value and sort of all of the options that we've got. But also, very importantly, allows us to bring in revenue for everyone who's viewing and who gets value from the entertainment that we're offering. And then obviously, we're doing that so that we can invest then into more great content and a better service for everyone. So there's a bunch of factors that we're working through. That's why we've deployed the test that we have. And frankly, we've been working on this for about almost 2 years."
614.231,654.231,-0.780400812625885,0.6373664855957031,0.7088900951759712,-1.999981813640165,False,"We -- about a year -- a little bit over a year ago, we started doing some light test launches that we -- informed our thinking and helped us build the mechanisms that we're deploying now. We just did the first big country test. But it will take a while to work this out and to get that balance right. And so just to set your expectations, my belief is that we're going to go through a year or so of iterating and then deploying all of that so that we get that, sort of that solution globally launched, including markets like the United States."
654.231,671.539,-0.8818987607955933,0.26248898506164553,0.8935340178356278,-1.2807433438619875,False,"Okay. That's helpful. And maybe, Spence, just on that point, maybe if you could just walk through the accounting a little bit here. And how do you think about the uplift, whether more of it would come from ARM or from subscribers over time?"
671.539,725.001,0.7310685515403748,0.20943549871444703,0.8554504353160474,0.6097758926654935,False,"Yes. That's great, Doug. You kind of nailed it, which is, as you heard from Greg, we're looking to monetize sharing and kind of meet our members where they are. So you should expect that member numbers or subscriber numbers are sort of less relevant over time because these -- it may very likely show up in ARM. So you should think about it as engagement and average revenue per member, probably increasingly important, and then obviously, revenue growth, which we've always said we're trying to optimize, both near- and long-term revenue growth, to drive that positive flywheel of reinvestment in the business. So it's not that there isn't going to be a P times Q. There's still a Q, but increasingly important is probably ARM and engagement and revenue overall. Yes."
725.001,731.155,-0.9990934133529663,-0.18869669437408448,0.8620026221457249,-0.9401325450282461,False,"So -- and just to clarify there, sub accounts will not count as subscribers, they will just..."
731.155,738.463,-0.96932452917099,-0.579929792881012,0.6599116528436305,-0.5900710111907164,False,"That's right. That's right, that's right. So it's less distinctive of an individual household account."
738.463,750.771,0.9673993587493896,-0.23036975860595704,0.8854936175614009,1.3526569741450365,False,"Okay. And then in the process though, as some of those current shares outside the household do not become sub accounts, you'll pick up some of those subscribers separately, in addition."
750.771,778.079,-0.9942243695259094,-0.2528348803520203,0.9029900499079715,-0.8210383815961738,False,"That's right. And as Greg said, we're still working through the ultimate solution here. So we don't exactly know how that's going to play out, but you should assume that it's -- that there's kind of less importance on an individual household account number, and therefore, what's more important is revenue viewing engagement, so viewing engagement, overall revenue growth and ARM as a key metric."
778.079,795.771,0.9949971437454224,-0.20004916191101074,0.964576828239288,1.238933251006908,False,"Okay. Let's go back to acquisition for a minute. So you noted it has not returned to pre-COVID levels. What are the ways that you can influence acquisition beyond account sharing, which we talked about, and then beyond, of course, just creating great content?"
795.771,800.771,0.54090416431427,0.10795035362243652,0.9042415491359049,0.4788032701058307,False,"[ Ted, do you want to ] take that?"
800.771,859.617,0.9982175230979919,0.5014587640762329,0.7676032843047983,0.6471555934934056,False,"It shouldn't be any more complicated than that, Doug. Honestly, we've got to compete and we've got to make -- continue to improve on the core service, which -- right, which is making TV series and films and now, games that people really love. That's what we're really focused on. And I think that that's a thing that I think we continue to grow the business in. Now we've talked about being highly penetrated in some of those core markets with users, which means that it's harder to get them to join Netflix if they're already using Netflix. So we got to figure out these different models that we're doing now to more effectively monetize that viewing. As Spence said earlier, the engagement is really key. As you see in the Nielsen data that we published in the letter, our engagement has been super healthy."
859.617,917.309,0.9984270334243774,0.5076642990112304,0.7714607300482549,0.6361473958401612,False,"Even with this heightened levels of competition, our engagement -- our viewing has been very, very steady, holding on to our market share in the space. But on top of that, in the quarter, while we were not happy with the top line subscriber growth, we definitely saw that the new season of Ozark, the Inventing Anna, The Adam Project and certainly, the biggest of them all, the new season of Bridgerton, delivered exactly as expected, actually quite -- actually a little bit bigger than expected with fans. Now of course, we think we've got to do that, and we have to have an Adam Project and a Bridgerton every month and to make sure that that's the expectation of the service constantly. So we're definitely feeling the higher levels of penetration in those markets of users, and we're definitely feeling a heightened level of competition for sure."
917.309,980.001,-0.9724569320678711,0.5120177865028381,0.7629879175684352,-1.945607111710994,False,"And so we've just got to continue to do what we're doing and improve each of those things. Now how do you improve content? We've been doing this for a decade. Well, first of all, that's about 90 years less time than all of our competitors have been at it. But I look at things like things we've been doing over the last few years, that we've been improving it, so big movies. Just a few years ago, we were struggling to out-monetize the market on little art films. Today, we're releasing some of the most popular and most watched movies in the world. Just over the last few months, things like Don't Look Up and Red Notice and Adam Project, as examples of that. And that's just in the few years of improvement on one line of content. Another is unscripted. We didn't -- we made 0 unscripted about 3 years ago."
980.001,1040.77,0.9888986945152283,0.5107980966567993,0.7622193535282014,0.6272480430277342,False,"And today, creating these big unscripted brands and growing original unscripted universes, like Too Hot To Handle and Ultimatum, that's really popular right now around the world, Selling Sunset, these are kind of large, growing original unscripted universes. So we've come a long way from Ultimate Beastmaster, my point is. And I think about things like our content in Korea. Again, pretty new to the market. Everybody knows about Squid Game. It was probably the biggest show in the history of television. And just a few years ago, we were producing no original content in Korea. And while we all know about Squid Game, there's D.P. and All of Us are Dead. And a slew of original contents are thrilling our members in South Korea and fans around the world. So we're continuing to improve constantly in getting those moments that can lead to something like a Squid Game or a Bridgerton, constantly."
1040.77,1077.308,-0.9928222298622131,0.2040528178215027,0.9689578004265585,-1.235218961193999,False,"Got it. Okay. I want to go to pricing just from -- I mean there's a lot of -- you kind of have this confluence of trends basically that are taking place here. But Greg, I was just hoping you could talk a little bit more about the recent price increases, primarily in the U.S. I know it's still early in the U.K. But I guess, to what effect -- you did mention slightly elevated churn in 1Q. I guess how much was that a factor? How is this price increase being received currently?"
1077.308,1117.308,0.7835873365402222,0.16112678050994872,0.9370534190664535,0.6642743555115613,False,"Yes. So top line is that the price changes, as the last several price changes we've done, are generally performing as we've seen the price changes over the last several years. So there's no sort of fundamental difference in performance. First of all, there -- these price changes are significantly revenue-accretive. So that's an important top-level heuristic. And we sometimes see a blip in churn. In some markets, we also see a marginal impact on acquisition. Often, these effects are transitory. So it's sort of a change effect and we move through it and win those folks back."
1117.308,1179.616,-0.9463016390800476,-0.22781895399093627,0.9120611404915263,-0.7877571504711931,False,"But I would say the big takeaway is the vast majority of our members recognize that we're investing what they pay us in the incremental amount that we're asking them to pay us into more entertainment value back to them, back to our members, more great stories, bigger films, more variety of content and higher quality of programming. So we generally plan to continue doing what we've been doing. But I would also say it's -- we're also working hard to ensure that we have a range of price points across a set of plans with different features that deliver on different consumer needs and consumer desires, while making sure and be very focused that we retain good accessibility to the service for a broad group of people in every country we serve at sort of that entry level. So no major changes there, and we're keeping sort of the plan that we've got in place."
1179.616,1184.616,0.9873758554458618,0.1641476035118103,0.9287950705573731,0.886340031326856,False,And related...
1184.616,1189.616,-0.9996693134307861,-0.2335659980773926,0.9161524245521097,-0.8362181825015937,False,"One thing, just -- go ahead, Reed. Sorry."
1189.616,1245.385,0.9892801642417908,0.1628544807434082,0.9305711209913673,0.8880843869493443,False,"Related to that, Greg has done great work on the price spread. And one way to increase the price spread is advertising on low-end plans and to have lower prices with advertising. And those who have followed Netflix know that I've been against the complexity of advertising and a big fan of the simplicity of subscription. But as much I'm a fan of that, I'm a bigger fan of consumer choice. And allowing consumers who would like to have a lower price and are advertising-tolerant get what they want makes a lot of sense. So that's something we're looking at now. We're trying to figure out over the next year or 2. But think of us as quite open to offering even lower prices with advertising as a consumer choice. Spence, do you want to keep going?"
1245.385,1286.539,-0.8842764496803284,-0.1707182765007019,0.947062093151539,-0.75344391707741,False,"My point was quite tactical. I'm sure Doug is going to want to follow up perhaps on your point, but I just want to be really clear on the point on Q1 performance and when I talked about slightly elevated churn relative to our expectations. That was not due to our price increases. So the price increase played out, as Greg said, consistent with our expectations. We just saw some slight uptick in seasonality for the other reasons I mentioned, some of the strain in Central and Eastern Europe, some of that macro strain we saw and maybe a little bit of competition on the margin."
1286.539,1309.231,-0.9847059845924377,-0.17839914560317993,0.9534552427132148,-0.8456682630374742,False,"Okay. Reed, you pulled me forward to advertising, so I do want to get there, but it was a little further down on the list, but one last point, just on pricing. Given all these factors that you've talked about and written about in the letter, is there a change to your view on long-term pricing power?"
1309.231,1346.923,-0.9881933331489563,-0.5735129833221435,0.7825017633991083,-0.5299417448281311,False,"I would say our general view is unchanged. And again, we don't have in our priority a target in markets or whatever. We've been sort of finding our way through adding more value, keeping that virtuous cycle going, that big spread that Reed mentioned. And again, we're seeking ways to actually take that spread even wider, and that's why I think ads is an exciting opportunity for us that we want to explore more. But no fundamental shift in our thinking about how that process works or the potential that we have in that."
1346.923,1351.923,0.9914311766624451,-0.17529288530349732,0.9524799024086411,1.2249329975525136,False,Okay. All right. So let's shift to ads...
1351.923,1366.538,0.9924214482307434,-0.1746646285057068,0.9532485747110202,1.2243250162637331,False,"And Doug, I would just add that that's just directly related to creating the content that people find to be incredibly valuable. And our long-term view of our ability to continue to do that is unchanged."
1366.538,1398.461,-0.8850628733634949,-0.1748219132423401,0.9533657044174367,-0.7449827037308357,False,"And there's a long history of that across entertainment for decades, right? If people love film and TV and games content and if we can continue to deliver that value, deliver that engagement, there's a long history of people being willing to pay for it and as Reed said, also advertisers trying to reach those audiences. So we believe we can kind of drive that value over time and then monetize it so long as we deliver on that entertainment value."
1398.461,1437.692,-0.9960001111030579,-0.1770807385444641,0.9552933312813625,-0.8572438912141819,False,"Okay. So on advertising, I think, certainly, Reed, preserving the simplicity of the product has been very important. But I think you've also kind of talked a little bit about, at least in the past, perhaps not seeing the incremental profit potential as well in terms of the lower-priced ad-supported tier. Has that view changed? And I guess, if you were to pursue an ad-based model on the lower tier, how long would it take you to get there and kind of roll that out? And what are the key things you need to do along the way?"
1437.692,1497.692,0.9949540495872498,0.2195487380027771,0.947851669733977,0.8180660923476529,False,"Yes. It's not a short-term fix because once you start offering a lower-priced plan with ads as an option, some consumers take it. And we've got a big installed base that probably are quite happy where they are. So think of it as it would phase in over a couple of years in terms of being material volume. And in terms of the profit potential, definitely, the online ad market has advanced. And now, you don't have to incorporate all the information about people that you used to. So we can be a straight publisher and have other people do all of the fancy ad-matching and integrate all the data about people. So we can stay out of that and really be focused on our members creating that great experience and then again, getting monetized in a first-class way by a range of different companies who offer that service."
1497.692,1509.23,0.9934995174407959,0.21996240615844725,0.9481888412507551,0.8158049089271885,False,Got it. And is it fair to think that it would be something you would test in a few small markets to start out and then kind of move along?
1509.23,1562.307,-0.6807137131690979,-0.114664626121521,0.911038818047555,-0.6213226877211174,False,"We're probably not that advanced, but no, I think it's pretty clear that it's working for Hulu. Disney is doing it. HBO did it. I don't think we have a lot of doubt that it works, that all those companies have figured it out. I'm sure we'll just get in and figure it out as opposed to test it and maybe do it or not do it. So I think we'll really get in. But again, it would be a plan layer, like it is at Hulu. So if you still want the ad-free option, you'll be able to have that as a consumer. And if you would rather pay a lower price and you're ad-tolerant, that's also -- we're going to cater to you also."
1562.307,1581.922,-0.9548624753952026,-0.12862454652786254,0.9231904689314431,-0.8949809997753532,False,"Okay. Let's shift gears to content. Ted, the 2Q slate includes a bunch of returning hit series, like Elite, Ozark, Stranger Things, Umbrella Academy. How are you thinking about that slate in 2Q? And maybe if you could also talk a little bit more about the back half as well."
1581.922,1647.691,0.9995212554931641,0.2704797267913818,0.89278829352948,0.8165894803791008,False,"Yes. So those -- they are proven brands for us, of course, and going into the -- I'll start with Stranger Things because the new season of Stranger Things is a super-sized season that's why we cut it in half. Each episode of the new season feels like a big feature film. It's really phenomenal. We're super excited about how it's landing creatively and how excited fans are for it. And I think that's going to be obviously the big story coming up later in the quarter. The new -- the finale of Ozark, which is our Emmy award-winning fan favorite, the Season 3 was a killer, and Season 4 brings it home in a really incredible way. We're also wrapping up our longest-running show, Grace and Frankie, with an incredible final set of episodes coming up later this month that we're really excited about. And the -- we've always said we ran through the COVID delays that had us back-stack 2021."
1647.691,1691.537,0.9997993111610413,0.2714487791061401,0.8935764099123322,0.8150959716207803,False,"2022 is not quite as back-stacked, but it does build throughout the year, and it builds up to some of our big event films in Q4 that we're really excited about, like Knives Out 2, Gray Man coming up before that from the Russo brothers, who we have had a lot of great success with, really fantastic action movie with Ryan Gosling. So the upcoming slate in '22, we're confident, is better and more impactful than it was in '21. And we think '23 will be better and better and more impactful than '22. So we're really -- the content flow has been fantastic, and we're really excited about it."
1691.537,1696.537,0.7327014803886414,0.21928917169570922,0.8567599038521577,0.599248758473093,False,"And just to follow-up on, you mentioned..."
1696.537,1731.537,0.9998047947883606,0.5553928732872009,0.7621756514417152,0.5830833360532045,False,"I should say, obviously not to forget, our international content, Elite season 5, as you know, continues a really great run for us there. We have a Korean version of Money Heist coming up, called Money Heist: Korea, that's really fantastic. A new movie from Omar Sy, The Takedown, from France; a great film from Germany, All Quiet on the Western front; and a great slate of new content from Japan, Cube, First Love, that we're really excited about the output from all of our international territories as well."
1731.537,1762.306,-0.8404974937438965,0.5782658696174622,0.7168795501329073,-1.979081929590995,False,"Ted, you mentioned splitting Stranger Things into the -- into different parts. And you've done that with a number of series over the last few years. I guess as streaming proliferates, it feels like there's this increasing debate around the value and stickiness of providing a full season of content all at once. So just curious about how your thinking has evolved here, given that we are seeing more of these series kind of broken into 2 parts essentially."
1762.306,1821.921,0.9973674416542053,0.5778351068496704,0.7166268968948025,0.585426442438038,False,"Yes. Splitting the seasons actually had a practical reason before, which was the COVID delays and all those projects that kind of led us to splitting some of the seasons. But what we found is that fans kind of like both. So being able to split it gives them a really satisfying binge experience for those people who want that really satisfying long binge experience. And then being able to deliver a follow-up season in a few months versus, in some cases, the new season of Stranger Things is coming nearly 3 years after the last one or more than 2 anyway. And so we're really -- being able to split the season when you can deliver both halves of it in a really high- quality way, like in the case of Ozark, had additional episodes, so both experiences were really satisfying for the binger or the one-at-a-time viewer as well."
1821.921,1840.767,0.9996191263198853,0.5777990698814393,0.7166056809197617,0.588636216080566,False,And we've also had great success in these kind of mini batches of our unscripted shows. So doing 1 to 3 episodes a week every week has also been great and still true to the binger by giving them more than 1 episode to watch at a time.
1840.767,1855.767,-0.9959808588027954,0.23206260204315185,0.9405039596742072,-1.3057291765909675,False,"You've talked about cash content spending of around $18 billion this year. In a period of slower sub growth, are you more likely to pull back to manage costs or to lean in to further differentiate the offering?"
1855.767,1895.382,0.9980149269104004,0.23170462846755982,0.9402119696682479,0.8150399305310182,False,"Look, I think we've got to continue to invest in the content, both in the quality and the variety of the content. And our -- we will continue to grow the content spend relative to prior years. And I think, in general, we look at the -- what's most important though, and there is the impact of the slate. And we're very focused on making sure that the impact of the slate continues to grow. We should be able to, 10 years in now, get more bang for our buck relative to what we've done ourselves and relative to the market."
1895.382,1957.305,-0.969578742980957,0.2058883786201477,0.9705796920810034,-1.2110979976108975,False,"Yes. And Doug, to that point, obviously, revenue growth has slowed. We're going to be responsible in terms of how we manage the business. We talked about in the letter, during this period of slower revenue growth, we're going to protect our operating margins, roughly in line with what we guided to for this year. So we're holding to our guidance for the full year '22. But for -- presumably, for the next 18, 24 months, call it the next 2 years, we're kind of operating to roughly that operating margin, which does mean that we're pulling back on some of our spend growth across both content and noncontent spend, but still growing our spend and still investing aggressively into that long-term opportunity, but we're trying to be smart about it and prudent in terms of pulling back on some of that spend growth to reflect the realities of the revenue growth of the business."
1957.305,1981.151,-0.9979159235954285,-0.19316829442977906,0.9733035747066129,-0.8268207885789672,False,"So just to clarify, only because you've been saying it for many years now, the 300 basis points kind of per year over a multiyear period, obviously, we were not going to see that this year, but it sounds like over the next couple of years, you're thinking more flattish until you get subscribers really growing in a bigger way."
1981.151,2027.689,0.9912732243537903,-0.19483747482299804,0.9712615705552364,1.2212062487952962,False,"Well, we get revenue growth. Again, kind of revenue engagement are going to be primary. We'll also get subscribers going. So there will be subscriber growth. But primarily reaccelerating that revenue growth, we believe we have multiple levers to do that. We have high confidence in monetizing sharing as we talked about. We talked about things like perhaps adding an advertising layer and obviously continuing to improve the service, grow engagement, grow revenue. So we have high confidence that we will accelerate revenue. When we do, we also have our commitment to continue to gradually grow our operating margins. But let's first get our revenue growth reaccelerated, and then let's talk about the pace of that margin acceleration."
2027.689,2044.997,0.8672974705696106,0.17781819105148317,0.9495982188457301,0.7260747396474834,False,"And Spence, what does all of that mean for free cash flow kind of near term and then over the next couple of years? I mean 2022 is certainly looked at as like the first year of kind of sizable and sustainable free cash flow."
2044.997,2074.228,0.9991913437843323,0.17805347442626954,0.9498015350482713,0.8645362626375735,False,"Yes, and that continues. So we're, as I said, we're managing the business prudently for all of our stakeholders. We'll be positive free cash flow this year, consistent with our expectations going into the year, and we'll continue to build on that in the years going forward. So that's our expectation. That's what we're still planning towards. I don't know, Spencer, if you would add to that maybe."
2074.228,2079.228,-0.9961274266242981,0.17274373769760132,0.9562546622464665,-1.222342970413286,False,"No, I think you hit it right on the head, Spence."
2079.228,2104.997,-0.8935290575027466,0.1936211109161377,0.9312818266221713,-1.1673696805209428,False,Okay. I wanted to talk about India a little bit. You cut prices significantly in December across plans. But you've certainly pointed out that cable in India is around $3 a month. Just curious what the response has been like. Do you still view those changes as revenue-accretive? And what are you seeing in terms of maybe early behavior from some of those incremental subscribers?
2104.997,2160.766,0.992993175983429,0.19396510124206542,0.931576665194584,0.8577158537719123,False,"Yes. I would say, to your last point, the incremental subscribers are largely behaving similar to the subscribers we've added over the last 12 months. So not a fundamental difference. And really, this was a bet in terms of long-term revenue maximization, which is sort of how we think about the top level, the valuatory model we have for these things. And it was stimulated specifically by the fact that Ted's team is doing some incredible work on Indian content, and we saw the slate there. And we're really excited about a bunch of titles that were coming down and thought there was an opportunity to broaden the audience that got to see those titles. And so we've seen that effect definitely take hold where we have an additional bump in subscribers that will now get to see that content."
2160.766,2177.304,0.9997902512550354,0.22046365737915039,0.9520128403648491,0.818609330497282,False,"And the bet is that those folks will enjoy those titles and that they will talk enthusiastically about those titles to their friends, their family, their coworkers, and that will lead to another sort of positive momentum on the flywheel of sign-ups."
2177.304,2190.766,0.5859383344650269,0.1378130555152893,0.8971779713270389,0.4994831496886888,False,"And Ted, can you elaborate a little bit more just on the content in India and I guess, just how you're thinking about kind of overall product fit at this point in the market?"
2190.766,2204.612,0.9996914863586426,0.5369768381118775,0.7328023399261856,0.6314317286341824,False,Yes. The product fit incorporates subscription prices as well and willingness and ability to pay. So we have seen a nice uptick in engagement in India. So we're definitely taking it in the right direction.
2204.612,2221.15,0.9964136481285095,0.9149653792381287,0.1645325049361165,0.4950284378275585,False,"Okay. I want to talk about gaming a little bit. I think, Reed, you've discussed it in the past as perhaps the next genre of content beyond TV and beyond film. I'm curious how you would characterize your progress so far."
2221.15,2256.15,0.9998681545257568,0.9163403749465943,0.16520618452309233,0.5055971713182877,False,"I'm really happy with what the team has built, a big capacity to be able to provide our members with interactive and gaming experiences. We've had some nice successes, which I'll have Greg talk about. So I think we're building capacity, frankly, faster than we did when we entered film. So that's very encouraging. So excited, and you've seen we've been doing these small acquisitions to build up the know-how and the creative chops to be able to make some really great gains."
2256.15,2261.15,-0.9680290818214417,0.5227765083312989,0.7623499457915438,-1.9555397076926988,False,"Yes. And just to pick it up -- sorry, Doug, do you want to..."
2261.15,2276.535,0.9804756045341492,0.6016839623451233,0.7848890767658178,0.482605317619987,False,I was just sure it's where you're going. I was just going to ask what the kind of puts and takes are around owning versus licensing IP and what the appetite is for further M&A going forward.
2276.535,2341.15,0.9989988207817078,0.6015454292297363,0.7848188741024873,0.5064269026487112,False,"Sure. We're open to both models. But I would say, we're very enthusiastic about building internal capacity. And we're doing this both from sort of assembling it organically as well as through acquisition, which is a key part of our strategy to be able to build the capacity to produce the games titles that we think are really going to unlock value for our members. And we're learning more and more every day from the licensed titles that we've got, which is helpful. But you can sort of -- there's an early glimmer of where we're trying to head with this with the announcement we just recently did with a launch of both a game and an animated series around the Exploding Kittens IP. I don't know if you're familiar with this card game, but it's a super fun physical card game that we're now going to bring to form in both an animated series and a game."
2341.15,2392.304,0.9870352149009705,0.5996697425842286,0.7838835626923278,0.49416200409445477,False,"And we'll have some interplay between these 2 different modes for fans of that IP. But that's sort of the -- an initial step on a long road map we have around thinking about how do we make the film and series side and then the interactive games experience, sort of the interplay between those, magnify the value that our members are getting from both. So it's like a 1 plus 1 equals 3 and then hopefully 4 and then 5 situation. So that's sort of the multiyear vision that we've got behind it. And really to deliver on that, we think the internal development capacity is going to be key because we can obviously have those folks be very specifically focused on the opportunities that we see there."
2392.304,2407.304,-0.9676997661590576,0.20615615844726562,0.9586022014174743,-1.2245495815371126,False,And what are the benchmarks or milestones perhaps that you need to see around gaming to lean in even more here in terms of content budget? And are there any metrics or numbers that you can provide so far?
2407.304,2467.689,0.9943212270736694,0.5986262202262879,0.7831884004230366,0.5052360410772787,False,"I can certainly provide the framework that we're thinking about it. And it's a top-level priority for us, and we're very focused on it. And so bottom line, we think about games and delivering value to members and reflecting that back into the business through both acquisitions. So we're aiming to have titles that land, that create conversation and enthusiasm and buzz, that drive more people to sign up for the service and then obviously in retention as well. Engagement is that primary leading indicator that we have for retention and sort of value delivered, so we're looking at both of those very, very carefully. And similar to how we think about it on the film and series side, obviously, we want to make sure that the investment that we're making in any given title is sort of calibrated to that business value that we're getting out of it."
2467.689,2493.074,0.9991625547409058,0.6023636102676392,0.7850440644109705,0.5054479900704559,False,"So we're building our understanding of how those metrics work together so that we can have a good sort of fitness function around the work that we're doing and making sure that it's delivering value. And that's really the sort of the go signs for us that we've got it figured out, and we want to ramp and scale the investment."
2493.074,2511.92,0.978400468826294,0.5982439398765564,0.7830032293278166,0.48551080597214114,False,"Okay. Ted, Netflix shares are back to, of course, back to pre-COVID levels, but they're also around the same level they were at nearly 4 years ago, in 2018. So maybe you could just talk about your ability to continue to hire great talent within the company."
